@relation segment

@attribute original numeric
@attribute Sobel_filter_0.0 numeric
@attribute Hessian_0.0 numeric
@attribute Hessian_Trace_0.0 numeric
@attribute Hessian_Determinant_0.0 numeric
@attribute Hessian_Eigenvalue_1_0.0 numeric
@attribute Hessian_Eigenvalue_2_0.0 numeric
@attribute Hessian_Orientation_0.0 numeric
@attribute Hessian_Square_Eigenvalue_Difference_0.0 numeric
@attribute Hessian_Normalized_Eigenvalue_Difference_0.0 numeric
@attribute Gaussian_blur_1.0 numeric
@attribute Sobel_filter_1.0 numeric
@attribute Hessian_1.0 numeric
@attribute Hessian_Trace_1.0 numeric
@attribute Hessian_Determinant_1.0 numeric
@attribute Hessian_Eigenvalue_1_1.0 numeric
@attribute Hessian_Eigenvalue_2_1.0 numeric
@attribute Hessian_Orientation_1.0 numeric
@attribute Hessian_Square_Eigenvalue_Difference_1.0 numeric
@attribute Hessian_Normalized_Eigenvalue_Difference_1.0 numeric
@attribute Gaussian_blur_2.0 numeric
@attribute Sobel_filter_2.0 numeric
@attribute Hessian_2.0 numeric
@attribute Hessian_Trace_2.0 numeric
@attribute Hessian_Determinant_2.0 numeric
@attribute Hessian_Eigenvalue_1_2.0 numeric
@attribute Hessian_Eigenvalue_2_2.0 numeric
@attribute Hessian_Orientation_2.0 numeric
@attribute Hessian_Square_Eigenvalue_Difference_2.0 numeric
@attribute Hessian_Normalized_Eigenvalue_Difference_2.0 numeric
@attribute Difference_of_gaussians_2.0_1.0 numeric
@attribute Gaussian_blur_4.0 numeric
@attribute Sobel_filter_4.0 numeric
@attribute Hessian_4.0 numeric
@attribute Hessian_Trace_4.0 numeric
@attribute Hessian_Determinant_4.0 numeric
@attribute Hessian_Eigenvalue_1_4.0 numeric
@attribute Hessian_Eigenvalue_2_4.0 numeric
@attribute Hessian_Orientation_4.0 numeric
@attribute Hessian_Square_Eigenvalue_Difference_4.0 numeric
@attribute Hessian_Normalized_Eigenvalue_Difference_4.0 numeric
@attribute Difference_of_gaussians_4.0_1.0 numeric
@attribute Difference_of_gaussians_4.0_2.0 numeric
@attribute Gaussian_blur_8.0 numeric
@attribute Sobel_filter_8.0 numeric
@attribute Hessian_8.0 numeric
@attribute Hessian_Trace_8.0 numeric
@attribute Hessian_Determinant_8.0 numeric
@attribute Hessian_Eigenvalue_1_8.0 numeric
@attribute Hessian_Eigenvalue_2_8.0 numeric
@attribute Hessian_Orientation_8.0 numeric
@attribute Hessian_Square_Eigenvalue_Difference_8.0 numeric
@attribute Hessian_Normalized_Eigenvalue_Difference_8.0 numeric
@attribute Difference_of_gaussians_8.0_1.0 numeric
@attribute Difference_of_gaussians_8.0_2.0 numeric
@attribute Difference_of_gaussians_8.0_4.0 numeric
@attribute Gaussian_blur_16.0 numeric
@attribute Sobel_filter_16.0 numeric
@attribute Hessian_16.0 numeric
@attribute Hessian_Trace_16.0 numeric
@attribute Hessian_Determinant_16.0 numeric
@attribute Hessian_Eigenvalue_1_16.0 numeric
@attribute Hessian_Eigenvalue_2_16.0 numeric
@attribute Hessian_Orientation_16.0 numeric
@attribute Hessian_Square_Eigenvalue_Difference_16.0 numeric
@attribute Hessian_Normalized_Eigenvalue_Difference_16.0 numeric
@attribute Difference_of_gaussians_16.0_1.0 numeric
@attribute Difference_of_gaussians_16.0_2.0 numeric
@attribute Difference_of_gaussians_16.0_4.0 numeric
@attribute Difference_of_gaussians_16.0_8.0 numeric
@attribute Membrane_projections_0_19_1 numeric
@attribute Membrane_projections_1_19_1 numeric
@attribute Membrane_projections_2_19_1 numeric
@attribute Membrane_projections_3_19_1 numeric
@attribute Membrane_projections_4_19_1 numeric
@attribute Membrane_projections_5_19_1 numeric
@attribute class {Membrane,Nucleus,Other}

@data
14850,11714.823242,48709.78125,5536,-2127766528,68119.789063,-62583.792969,0.621293,261780421354717184,8541713408,14977.537109,10954.901367,45612.136719,5721.566406,-1859704320,63981.785156,-58260.21875,0.620365,244591189142011904,7471553536,15585.224609,8835.511719,30910.203125,9629.960938,-808276416,45593.90625,-35963.945313,0.630154,308425759054102530,3325841664,-607.6875,15830.842773,9956.435547,22902.414063,19683.072266,-229325888,35382.941406,-15699.870117,0.725704,505481641733390340,1304726912,-853.305664,-245.618164,16975.505859,11957.453125,17347.652344,14893.001953,-134581968,26941.748047,-12048.746094,0.788637,168597841692852224,760129344,-1997.96875,-1390.28125,-1144.663086,18451.986328,10459.407227,7428.41748,1376.283203,-52405404,10972.006836,-9595.723633,0.865793,400643776839680,211515776,-3474.449219,-2866.761719,-2621.143555,-1476.480469,17530.306641,20370.552734,14708.341797,175303.0625,2030.151978,18035.300781,Other
17960,12124.606445,53910.128906,-13870,-2528968704,64857.242188,-78727.242188,0.632674,1983069551130050560,10308251648,17740.017578,12065.027344,50682.066406,-11776.545898,-2255443200,61789.125,-73565.671875,0.631872,1270437032505638910,9160460288,16940.572266,11976.59082,33627.035156,2717.919922,-1055994304,47355.503906,-44637.582031,0.656037,31257462015262720,4231364096,799.445313,16976.716797,12506.250977,23551.011719,17852.130859,-315614528,37043.289063,-19191.160156,0.782677,503912398122385410,1581156736,763.300781,-36.144531,18043.765625,13823.341797,18288.765625,13692.650391,-186308864,28441.744141,-14749.092773,0.875882,174875211273863168,932724160,-303.748047,-1103.193359,-1067.048828,19233.351563,11108.901367,7648.449219,257.476563,-54140136,10536.111328,-10278.634766,0.928374,14361098715136,216626832,-1493.333984,-2292.779297,-2256.634766,-1189.585938,18510.220703,21380.658203,15602.289063,185102.203125,2221.485107,18667.923828,Other
17148,17891.863281,62354.175781,-40010,-1426056448,40431.023438,-80441.023438,0.294874,11693886703537226000,7305026048,17442.578125,17513.992188,56040.789063,-35420.46875,-1234569088,37935.457031,-73355.921875,0.330394,7769653837702365200,6192885760,18301.240234,15631.27832,27490.720703,-8060.857422,-630121664,31924.154297,-39985.011719,0.609337,167996786789580800,2585464064,-858.662109,18259.462891,14871.975586,23185.277344,15584.679688,-343365120,36220.695313,-20636.013672,0.872105,392580935935066110,1616342656,-816.884766,41.777344,19181.578125,15520.706055,19442.494141,11251.902344,-248267200,29286.828125,-18034.925781,0.96554,141756684094668800,1119674112,-1739,-880.337891,-922.115234,19984.541016,11674.855469,8008.977539,-922.527344,-54390404,9988.919922,-10911.447266,0.995843,185881570836480,218412672,-2541.962891,-1683.300781,-1725.078125,-802.962891,19571.875,23068.777344,16403.816406,195718.75,2435.818848,19265.318359,Other
15887,21352.626953,48914.527344,54154,-176962752,69741.429688,-15587.428711,0.852257,10676353563216577000,3640506880,16044.530273,20172.128906,44362.574219,48661.808594,-184732160,63744.734375,-15082.926758,0.834038,7357051654018957300,3106900224,16645.087891,14739.179688,24236.042969,20587.59375,-261054208,37386.839844,-16799.244141,0.70926,622238231731109890,1468065792,-600.557617,17013.722656,12613.911133,18365.167969,13223.402344,-204722576,28902.378906,-15678.977539,0.823142,173765271465492480,993748672,-969.192383,-368.634766,17710.111328,13368.757813,16624.53125,8614.177734,-195835408,25013.919922,-16399.742188,0.959234,63633372169109504,857545728,-1665.581055,-1065.023438,-696.388672,18737.160156,10902.887695,8174.731445,1094.539063,-52868496,10859.204102,-9764.665039,1.044662,254784405766144,212672000,-2692.629883,-2092.072266,-1723.4375,-1027.048828,17812.339844,20782.527344,14850.631836,178123.390625,2146.983643,17772.214844,Other
15574,9677.826172,46650.910156,19734,-1483433856,66094.953125,-46360.957031,0.521557,2462435455241551900,6323166208,15623.848633,9546.731445,43846.582031,16504.648438,-1367599872,61837.785156,-45333.136719,0.526952,1564359168037486590,5742802944,15893.495117,9764.623047,30891.878906,5439.748047,-779850112,42399.789063,-36960.039063,0.557716,93181351301218304,3148991232,-269.646484,16047.514648,10367.806641,19430.642578,12282.203125,-255347584,30351.046875,-18068.84375,0.697011,176835777945141248,1172242816,-423.666016,-154.019531,16801.810547,11880.154297,15215.054688,10392.052734,-146074944,23801.060547,-13409.007813,0.865709,74764187938586624,692294592,-1177.961914,-908.31543,-754.295898,18093.121094,10329.369141,7794.431641,1953.689453,-50543728,11125.53418,-9171.844727,0.979057,786250671849472,205991808,-2469.272461,-2199.625977,-2045.606445,-1291.310547,17035.300781,19545.894531,14661.552734,170353,1881.905762,17414.210938,Other
14054,11909.541992,19591.65625,19728,-30628648,25859.445313,-6131.445801,-0.403078,199153905483907072,511708576,13853.016602,11706.525391,21271.078125,20451.898438,-56569996,28178.109375,-7726.210449,-0.387707,269606676401750016,644560064,13172.353516,9964.09668,28220.640625,22293.363281,-205444160,36825.183594,-14531.819336,-0.310277,655421217779482620,1318770816,680.663086,13400.433594,9833.324219,21625.566406,14305.772461,-150361696,27229.013672,-12923.241211,-0.223685,164972872115159040,806101824,452.583008,-228.080078,14024.767578,12859.544922,17546.072266,7973.361328,-145324432,21943.185547,-13969.825195,-0.282988,40997421345406976,644872192,-171.750977,-852.414063,-624.333984,15069.348633,7987.571289,6805.245117,764.173828,-28706444,7978.458984,-7214.285156,-0.344913,67394865201152,115409744,-1216.332031,-1896.995117,-1668.915039,-1044.581055,14937.177734,18650.710938,12073.027344,149371.78125,2451.370605,14632.105469,Other
13510,9245.87207,86173.78125,-20262,-3508402176,74851.8125,-95113.8125,0.00996,5930029047433134100,14444156928,13646.120117,8896.133789,81007.703125,-16471.339844,-3146225664,71939.789063,-88411.125,0.010835,3487953798758924300,12856207360,13901.914063,8043.262695,54561.695313,4566.976563,-1478062336,56749.5625,-52182.585938,0.000771,123748435978354688,5933106688,-255.793945,13967.695313,9770.254883,28497.738281,12069.601563,-338334784,33411.929688,-21342.328125,-0.082965,218369348648042496,1499014400,-321.575195,-65.78125,14588.957031,13223.641602,18805.138672,7762.302734,-159404688,22560.982422,-14798.678711,-0.19586,42049129987178496,697872128,-942.836914,-687.042969,-621.261719,15359.220703,8197.625,6909.279785,-138.136719,-26954540,7273.861816,-7411.998535,-0.249856,2057723707392,107837248,-1713.100586,-1457.306641,-1391.525391,-770.263672,15480.15332,19309.763672,12650.666992,154801.53125,2494.230225,15481.670898,Other
13344,8492.175781,63811.191406,51310,-829258752,80197.421875,-28887.419922,0.197078,15664005488134062000,5949751296,13436.708984,7847.710449,61828.539063,48159.09375,-843761408,77438.445313,-29279.351563,0.183902,13206882873077924000,5694344192,13775.541992,6416.899414,51366.449219,32327.824219,-817602048,62615.480469,-30287.65625,0.099041,4510074376468561900,4315496448,-338.833008,14296.53125,9419.636719,31883.693359,15743.046875,-385955744,37801.996094,-22058.951172,-0.042214,444052957881696260,1791666560,-859.822266,-520.989258,15023.151367,13419.648438,19972.509766,7724.296875,-174361184,23318.632813,-15594.334961,-0.11289,45172756622344192,757109504,-1586.442383,-1247.609375,-726.620117,15576.301758,8314.070313,7007.44043,-858.410156,-25261940,6704.679688,-7563.089844,-0.147696,75001831096320,101784624,-2139.592773,-1800.759766,-1279.770508,-553.150391,15861.010742,19695.974609,12862.833008,158610.109375,2676.612549,15652.06543,Other
13443,5416.966797,65346.734375,86018,1478501376,70258.6875,15759.313477,1.196615,10988330091993367000,1485090816,13430.544922,4209.607422,59500.792969,80371.765625,1395699200,61124.167969,19247.597656,1.136218,5663947783267156000,876823552,13635.667969,4687.97998,40663.804688,51814.117188,512524288,43720.054688,8094.062012,0.098757,1703727626977280000,634605696,-205.123047,14412.577148,9422.741211,32229.402344,22889.496094,-259521744,39391.269531,-16501.773438,-0.052184,818385608568209410,1562016128,-982.032227,-776.90918,15308.852539,13455.157227,20875.822266,7828.4375,-187701328,24064.775391,-16236.336914,-0.033076,49768461823377408,812089792,-1878.307617,-1673.18457,-896.275391,15710.573242,8345.004883,7054.261719,-1353.548828,-24045744,6323.763672,-7677.3125,-0.04057,179572851081216,98015064,-2280.02832,-2074.905273,-1297.996094,-401.720703,16037.28418,19779.583984,13100.605469,160372.84375,2615.086182,15747.013672,Other
12981,6256.876953,37658.535156,24820,-939248768,59170.175781,-34350.175781,-0.847711,2693926908231417900,4373027840,13059.765625,5330.802734,33460.59375,21195.470703,-775721024,52741.132813,-31545.664063,-0.829703,1595788158161649660,3552132096,13392.538086,2737.029785,15154.024414,3814.179688,-193857184,21781.404297,-17967.224609,-0.60399,11492555095015424,789976704,-332.772461,13508.990234,6774.803711,13890.688477,718.75,-96338136,14249.463867,-13530.713867,-0.025035,199340605833216,385869152,-449.224609,-116.452148,13777.826172,11387.181641,16736.058594,6245.800781,-120617712,19270.359375,-13024.55957,-0.01695,20342983748485120,521480896,-718.060547,-385.288086,-268.835938,14701.138672,7705.429199,7328.891113,1159.949219,-26330676,7882.994141,-6723.044922,-0.052613,143520140623872,106668184,-1641.373047,-1308.600586,-1192.148438,-923.3125,14482.833008,17754.75,12198.416992,144828.328125,2055.248047,13859.81543,Other
14260,16538.048828,20612.582031,-25272,101076848,-1810.876587,-23461.123047,1.33979,149683836513419264,234366592,14054.825195,15385.026367,17345.166016,-21239.742188,72772624,-1674.588501,-19565.154297,1.395362,72196579179626496,160036160,13454.53418,9318.768555,2970.520264,-1464.384766,-6611274,3048.648682,-4513.033203,-0.932928,61308011544576,28589518,600.291016,13396.958984,7232.697754,13357.518555,9944.65625,-40971248,16434.902344,-6490.245605,0.09647,25988056834113536,262781184,657.866211,57.575195,13913.407227,10923.235352,16882.089844,6388.861328,-126896936,19753.496094,-13364.634766,0.133949,22384559945416704,548405312,141.417969,-458.873047,-516.448242,14721.092773,7574.774414,7132.686035,902.541016,-26130872,7708.61377,-6806.072754,0.146647,85806307868672,105338064,-666.267578,-1266.558594,-1324.133789,-807.685547,14679.012695,18319.083984,12588.361328,146790.125,2136.317383,14109.026367,Other
12233,10216.130859,32350.291016,22674,-648227968,50751.605469,-28077.603516,0.849585,1597351938574254080,3107022080,12417.161133,9724.249023,28645.335938,19651.300781,-524793792,45077.238281,-25425.9375,0.835149,959776206830436350,2485348864,13085.386719,7505.823242,12846.335938,6575.382813,-122407672,19610.472656,-13035.088867,0.645258,23038827346001920,532866336,-668.225586,13294.964844,6941.663086,14004.195313,8065.240234,-76779072,17673.814453,-9608.574219,0.256985,24208583163904000,372164352,-877.803711,-209.578125,13792.427734,10524.208984,16103.960938,6430.767578,-119532296,19331.896484,-12901.128906,0.207342,21483138651783168,519483936,-1375.266602,-707.041016,-497.462891,14624.334961,7384.972168,6966.533691,1055.275391,-26637194,7864.611816,-6809.336426,0.242619,119893491974144,107662384,-2207.173828,-1538.948242,-1329.370117,-831.907227,14397.37793,18211.5,12491.526367,143973.78125,2044.946045,13435.473633,Other
12439,4114.142578,31220.429688,14010,-479011008,39503.648438,-25493.646484,0.311306,414607177496395780,2112324096,12507.149414,4220.054688,28646.748047,11430.807617,-429830912,36129.109375,-24698.300781,0.325336,241725518242643968,1849986944,12975.402344,5138.574219,16700.650391,2404.673828,-186340704,20582.035156,-18177.361328,0.407776,4343464992964608,751145344,-468.25293,13139.233398,6378.971191,12135.398438,5387.451172,-74787424,15503.376953,-10115.925781,0.33308,9525139024642048,328174336,-632.083984,-163.831055,13561.787109,10030.893555,14756.373047,6366.570313,-105238720,18373.546875,-12006.976563,0.283392,18705598333845504,461488096,-1054.637695,-586.384766,-422.553711,14463.625,7115.227539,6782.650391,1367.642578,-27378996,8146.609863,-6778.967285,0.332891,208342337191936,111386432,-1956.475586,-1488.222656,-1324.391602,-901.837891,14135.744141,17802.974609,12210.552734,141357.4375,1965.146362,13298.987305,Other
14425,12870.185547,25575.472656,7854,-321892672,29900.601563,-22046.601563,0.20044,83229276421226496,1349255936,14246.662109,11859.121094,22925.566406,9676.753906,-240422000,27809.310547,-18132.556641,0.222538,98820411432632320,1055327552,13523.12793,7204.882813,14872.094727,15668.511719,-14709632,20169.992188,-4501.480957,0.49905,74716350592843776,304340800,723.53418,13637.608398,7345.58252,17866.279297,16197.802734,-74655512,24846.898438,-8649.09668,0.473802,147186502009356288,560990848,609.053711,-114.480469,14451.428711,11217.645508,17059.804688,8735.087891,-146061440,22540.980469,-13805.892578,0.377003,50400943002353664,660547584,-204.766602,-928.300781,-813.820313,15098.810547,7391.399414,6271.123535,-251.574219,-28734196,7457.09082,-7708.665039,0.460116,7278307049472,115000072,-852.148438,-1575.682617,-1461.202148,-647.381836,15093.419922,19018.974609,12887.079102,150934.203125,2190.805908,14593.611328,Other
11211,10104.238281,67202.945313,91898,1915349504,65746.03125,26151.972656,-0.393533,6619757639339343900,783844608,11432.217773,9527.912109,59956.578125,82181.703125,1542509184,58175.855469,24005.847656,-0.396288,3942851445983805400,583794688,12722.573242,6492.433594,22651.369141,31834.464844,248864384,18915.208984,12919.256836,-0.434388,18217187537846272,17975718,-1290.355469,13330.28418,6336.074707,10469.047852,10685.238281,-18424204,15034.655273,-4349.416992,0.610009,21450058813669376,187871136,-1898.066406,-607.710938,13943.296875,10337.40625,14885.868164,8408.664063,-119841848,20788.556641,-12379.892578,0.46664,38893261032521728,550073024,-2511.079102,-1220.723633,-613.012695,14770.152344,6985.153809,6107.316406,490.441406,-30273064,8034.084473,-7543.643066,0.537878,29184512491520,121332792,-3337.93457,-2047.579102,-1439.868164,-826.855469,14607.376953,17268.289063,12550.210938,146073.765625,1870.001221,14024.083984,Other
11330,12009.916992,93267.921875,88684,-417069440,113382.3125,-24698.3125,-0.002992,74976656672184860000,9533129728,11549.74707,11114.018555,81418.132813,77591.671875,-304315488,98952.835938,-21361.166016,-0.005074,43574516621972080000,7237729792,12617.852539,6749.324219,22850.242188,22976.746094,2818330.75,27560.982422,-4584.236328,-0.017633,272759457274920960,516657536,-1068.105469,13090.733398,5778.489746,4194.268555,593.955078,-16600967,6074.375488,-5480.42041,0.680317,23550587043840,66756652,-1540.986328,-472.880859,13393.344727,9377.457031,12834.975586,7813.958984,-97156640,18901.720703,-11087.761719,0.557476,27456817537744896,449684512,-1843.597656,-775.492188,-302.611328,14404.207031,6507.199219,6018.310547,1290.214844,-31132522,8588.492188,-7298.277832,0.607234,210070608543744,126194736,-2854.459961,-1786.354492,-1313.473633,-1010.862305,13932.671875,16677.5,12198.605469,139326.71875,1674.894165,13422.152344,Other
18069,18281.578125,84848.46875,-116638,3109569280,-34172.101563,-82465.898438,-1.10815,15864733430412476000,1166145280,17380.302734,16516.462891,73990.257813,-101748.734375,2377040128,-30323.892578,-71424.84375,-1.133858,8744434117644386300,844643968,14460.495117,8124.722656,20790.921875,-28646.519531,193450736,-9484.865234,-19161.654297,1.390367,38421673623420928,46820124,2919.807617,13766.748047,6470.169922,14108.019531,9721.789063,-119626912,21787.513672,-12065.724609,0.662187,54158025774071808,573020864,3613.554688,693.74707,14485.008789,11112.328125,16013.549805,9830.697266,-154518848,23819.291016,-13988.592773,0.576437,69072213810085888,714718016,2895.293945,-24.513672,-718.260742,15146.948242,7051.371094,5811.276367,-520.115234,-31657132,7705.463379,-8225.578125,0.661418,34328713101312,126899048,2233.354492,-686.453125,-1380.200195,-661.939453,15113.55957,18515.658203,12829.841797,151135.59375,2081.580566,14724.555664,Other
15270,20731.996094,69355.773438,-79630,448315712,7869.767578,-87499.765625,1.149173,28836515428704453000,4547674112,15074.901367,18532.669922,62625.726563,-73261.53125,467289344,5190.847168,-78452.375,1.135914,18775155002786710000,3498094592,14030.449219,8287.000977,29080.876953,-37479.300781,219218464,-2494.280762,-34985.019531,0.934513,741433401080283140,527824064,1044.452148,13436.914063,5663.51416,8825.857422,-3711.578125,-64657816,9814.837891,-13526.416016,0.681362,3752628622196736,272407072,1637.987305,593.535156,13755.902344,9830.865234,13982.05957,9188.236328,-122640088,21549.708984,-12361.47168,0.655119,48542274430173184,574984064,1318.999023,274.546875,-318.988281,14672.453125,6534.497559,5800.087402,571.876953,-32894232,8407.021484,-7835.144531,0.72358,43138303393792,131903976,402.448242,-642.003906,-1235.539063,-916.550781,14452.739258,18072.736328,12682.579102,144527.390625,1885.392822,13880.740234,Other
14278,9761.732422,62672.5,-35316,-1462365952,41909.960938,-77225.960938,1.38079,8851124678689816600,7096683520,14064.525391,8968.00293,56477.386719,-35381.089844,-1062375232,34756.199219,-70137.289063,1.382036,6886673432830804000,5501322240,13416.861328,6067.332031,27357.824219,-30865.097656,88724032,1855.570557,-32720.667969,1.352347,569456828874752000,597758144,647.664063,13004.469727,5651.654785,8641.929688,-10702.345703,11354962,527.617493,-11229.962891,0.741515,7917059245604864,69120352,1060.055664,412.391602,13048.52832,8576.9375,12321.892578,8408.015625,-97038288,19350.753906,-10942.739258,0.723134,32438124902612992,458847872,1015.99707,368.333008,-44.058594,14191.476563,5946.653809,5887.358887,1618.976563,-32689730,8975.882813,-7356.906738,0.779005,349600338673664,133380008,-126.951172,-774.615234,-1187.006836,-1142.948242,13656.873047,17134.130859,12144.25,136568.734375,1857.145996,12754.810547,Other
12134,10150.366211,77857.5625,1202,-3213213696,80770.5,-79568.5,1.39866,18571941099077632,12854298624,12430.799805,9170.866211,69628,-2571.25,-2576150528,70516.929688,-73088.179688,1.393473,68170803253870592,10311214080,13438.8125,5323.868164,29633.277344,-14376.558594,-391981632,22599.402344,-36975.960938,1.306914,366786461866917890,1774611968,-1008.012695,13406.092773,5812.248535,8794.530273,1978.423828,-73945072,13230.421875,-11251.998047,0.746049,1173052205301760,299694432,-975.292969,32.719727,13902.242188,10081.378906,14380.972656,9967.884766,-131747136,22680.654297,-12712.770508,0.755851,62233066801725440,626347264,-1471.442383,-463.429688,-496.149414,14769.952148,6459.994629,5866.473145,258.339844,-33981824,8375.201172,-8116.86084,0.838611,9076171866112,135994048,-2339.152344,-1331.139648,-1363.859375,-867.709961,14379.09375,18086.052734,12529.368164,143790.9375,2107.43457,13490.723633,Other
16470,9098.944336,69511.476563,-69994,-49251224,15481.53418,-85475.53125,-1.386253,24966927191258430000,5096164864,15847.336914,7818.039063,64039.757813,-63218.980469,-123064312,15766.121094,-78985.101563,-1.389172,17940503631514042000,4488897024,13427.987305,3021.740479,33393.625,-28280.773438,-177518304,13335.742188,-41616.515625,-1.405648,1207601592245682180,1509875328,2419.349609,12825.661133,5603.994629,3189.726807,-3813.505859,1078971.25,354.545593,-4168.05127,0.973817,148728644108288,10226942,3021.675781,602.326172,13067.463867,8654.743164,12642.24707,9176.333984,-96486800,19920.359375,-10744.026367,0.805281,39589221828132864,470152288,2779.873047,360.523438,-241.802734,14208.664063,5833.373535,6041.230957,1511.732422,-33382708,8996.501953,-7484.769531,0.887629,310385408212992,135816160,1638.672852,-780.676758,-1383.00293,-1141.200195,13523.826172,17219.316406,12005.841797,135238.265625,1856.425415,12765.447266,Other
10565,7784.944336,67371.171875,92828,1935545472,67328.773438,25499.228516,0.668993,7538661288113602600,874855360,10923.268555,6871.104492,61302.574219,84741.171875,1633073792,60381.289063,24359.882813,0.694691,4658866612131070000,648770880,12368.917969,3610.490479,30713.021484,42703.359375,430642336,28458.277344,14245.082031,1.04574,184194843629584384,101007448,-1445.649414,13089.451172,5898.319336,11452.693359,13985.388672,15860466,15121.324219,-1135.935059,0.735243,25847214119059456,132149232,-2166.182617,-720.533203,13817.453125,10043.27832,14157.194336,9881.798828,-123245712,22125.671875,-12243.87207,0.867472,57675260392112128,590632768,-2894.18457,-1448.535156,-728.001953,14688.537109,6304.58252,6177.623535,390.359375,-34391168,8493.283203,-8102.923828,0.951399,20985384271872,137717040,-3765.268555,-2319.619141,-1599.085938,-871.083984,14161.117188,18210.236328,12270,141611.171875,2025.161011,13454.941406,Other
11036,8155.444336,30681.673828,5168,-659735616,39091.878906,-33923.878906,-0.446848,71194795237703680,2665650688,11244.322266,7282.476074,28128.125,4460.660156,-572609216,36218.082031,-31757.421875,-0.467508,45969855307841536,2310334464,12405.013672,2455.862793,15675.567383,-231.392578,-217874304,20759.537109,-20990.929688,-0.602735,46665025191936,871550720,-1160.691406,12537.133789,5534.666992,3150.664795,1863.457031,-4880459,4322.473633,-2459.016846,-0.430453,79847091077120,22994308,-1292.811523,-132.120117,12895.294922,8537.154297,12302.373047,8959.451172,-85623232,19018.71875,-10059.267578,0.900698,33936065614053376,422764672,-1650.972656,-490.28125,-358.161133,14069.668945,5632.959473,6401.664063,1782.896484,-33027070,9116.015625,-7333.118652,0.994338,430039506092032,135287008,-2825.34668,-1664.655273,-1532.535156,-1174.374023,13345.640625,16896.552734,11696.31543,133456.40625,1706.115234,12818.443359,Other
12108,4973.012207,59163.382813,73606,952270784,65164.59375,8441.405273,0.090371,8716010092798935000,1608760064,12147.115234,4389.97168,55515.882813,69253.148438,850695872,61019.902344,8233.248047,0.095659,6681858605831946200,1393215360,12301.216797,2122.448486,33735.265625,42697.039063,337540928,36725.019531,5972.020996,0.146693,862065769565913090,472873408,-154.101563,12885.988281,5919.567383,10125.001953,13098.121094,26357080,12299.384766,798.736389,0.729997,11345735932968960,66132456,-738.873047,-584.771484,13517.837891,9674.929688,13631.953125,8558.136719,-110723536,20343.560547,-11785.423828,0.988661,37802670051819520,516135840,-1370.722656,-1216.621094,-631.849609,14438.179688,6069.886719,6631.861816,949.554688,-33914008,8737.878906,-7788.32373,1.061455,123127795286016,136557680,-2291.064453,-2136.962891,-1552.191406,-920.341797,13765.150391,17118.630859,11745.210938,137651.5,1982.071289,12976.452148,Other
14234,3998.88501,49649.597656,-5008,-1344032512,49463.34375,-54471.34375,-0.221478,135462692990222336,5401209856,13834.87207,3840.124512,44929.46875,-6639.289063,-1092350080,43656.3125,-50295.601563,-0.225792,194546951763525632,4413480960,12576.892578,2980.754883,21917.320313,-10538.691406,-222464880,17101.65625,-27640.347656,-0.29103,111166586982760448,1000923520,1257.979492,12393.771484,5909.041504,4108.571289,-3689.419922,-3588114.75,1894.559937,-5583.97998,-0.422245,380644697833472,27964278,1441.100586,183.121094,12556.046875,8197.244141,11665.851563,7460.441406,-77660720,17263.533203,-9803.09082,1.00592,20387651408363520,366301056,1278.825195,20.845703,-162.275391,13791.09082,5341.441406,6860.602539,2391.449219,-31470772,9307.509766,-6916.060547,1.098614,752636311633920,131602112,43.78125,-1214.198242,-1397.319336,-1235.043945,12956.008789,15761.805664,11467.710938,129560.085938,1562.090088,12355.577148,Other
9254,9372.625,33216.410156,-36646,-91248800,10899.632813,-47545.632813,-0.838977,2293621800032010240,1707924480,9978.763672,8726.447266,33647.046875,-38547.5,-14599136,8513.893555,-47061.394531,-0.830207,2294699871183044610,1544306304,12199.49707,6418.742676,32411.580078,-40938.84375,207786864,83.454712,-41022.296875,-0.746045,1415944889497026560,844841472,-2220.733398,11801.142578,7125.901855,10440.030273,-12980.470703,18418932,395.143646,-13375.614258,-0.679696,15975945827516416,94816888,-1822.378906,398.354492,11711.827148,6941.986328,10515.084961,7047.027344,-59534188,15519.291016,-8472.263672,1.011946,14292187650981888,287797344,-1733.063477,487.669922,89.31543,13216.396484,4546.627441,7032.696289,3558.513672,-27403598,9598.380859,-6039.867188,1.133258,1548401208459264,122277408,-3237.632813,-1016.899414,-1415.253906,-1504.569336,12193.275391,14491.944336,10946.841797,121932.75,1278.353149,11659.119141,Other
14765,4806.480957,53211.277344,-52910,-260080400,17361.603516,-70271.601563,1.173818,10749368831882297000,3839789568,14282.804688,4606.858398,46243.441406,-48507.664063,-68929920,12000.226563,-60507.890625,1.159967,6185345543007371300,2628713472,12775.919922,4093.415039,20877.927734,-28999.302734,194894720,-8959.764648,-20039.537109,0.753357,51618673604952064,61380684,1506.884766,12269.790039,6178.242676,9737.157227,-13572.576172,44657784,-5115.406738,-8457.169922,1.444622,1028598362275840,5583689.5,2013.014648,506.129883,12066.367188,7710.808105,11124.774414,5251.367188,-74126952,15355.268555,-10103.901367,1.105755,8937236921843712,324084672,2216.4375,709.552734,203.422852,13403.68457,4944.405762,7308.897949,3245.828125,-28576066,9523.536133,-6277.708008,1.19955,1315235889676288,124839664,879.120117,-627.764648,-1133.894531,-1337.317383,12420.939453,15843.833008,10970.789063,124209.390625,1565.16748,11608.675781,Other
